-7.819000000000000394e-01,-7.769000000000000350e-01,-7.819000000000000394e-01,-7.719000000000000306e-01,-7.619000000000000217e-01,-7.593999999999999639e-01,-7.531499999999999861e-01,-7.487749999999999684e-01,-7.443999999999999506e-01,-7.390874999999998973e-01,-7.337749999999998440e-01,-7.719000000000000306e-01
0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,2.250000000000000264e-02,2.500000000000000486e-02,2.500000000000000486e-02,2.000000000000000389e-02,3.000000000000000583e-02,3.250000000000000805e-02,1.000000000000000021e-02
0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,3.499999999999999639e-02,5.999999999999999084e-02,5.499999999999998640e-02,4.999999999999998196e-02,3.499999999999998251e-02,-1.821459649775647449e-17,1.000000000000000021e-02
0.000000000000000000e+00,5.000000000000000104e-03,0.000000000000000000e+00,1.000000000000000021e-02,2.000000000000000042e-02,2.250000000000000264e-02,2.500000000000000486e-02,2.500000000000000486e-02,2.000000000000000389e-02,5.000000000000003574e-03,-2.999999999999999542e-02,1.000000000000000021e-02
-7.984999999999999876e-01,-7.934999999999999831e-01,-7.984999999999999876e-01,-7.884999999999999787e-01,-7.784999999999999698e-01,-7.634999999999999565e-01,-7.384999999999999343e-01,-7.434999999999999387e-01,-7.484999999999999432e-01,-7.384999999999999343e-01,-7.359999999999998765e-01,-7.884999999999999787e-01
7.937999999999999501e-01,7.987999999999999545e-01,7.937999999999999501e-01,8.037999999999999590e-01,8.137999999999999678e-01,8.163000000000000256e-01,8.225500000000000034e-01,8.269250000000000211e-01,8.313000000000000389e-01,8.366125000000000922e-01,8.414562500000001277e-01,8.037999999999999590e-01
3.199000000000000177e-01,3.349000000000000310e-01,3.374000000000000332e-01,3.436500000000000110e-01,3.498999999999999888e-01,3.573999999999999955e-01,3.674000000000000044e-01,3.699000000000000066e-01,3.724000000000000088e-01,3.786499999999999866e-01,3.830250000000000044e-01,3.436500000000000110e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.148000000000000242e-01,-3.048000000000000154e-01,-3.023000000000000131e-01,-2.998000000000000109e-01,-2.935500000000000331e-01,-2.873000000000000553e-01,-2.829250000000000376e-01,-2.776125000000000398e-01,-2.727687500000000598e-01,-3.048000000000000154e-01
3.199000000000000177e-01,3.349000000000000310e-01,3.374000000000000332e-01,3.436500000000000110e-01,3.498999999999999888e-01,3.573999999999999955e-01,3.674000000000000044e-01,3.699000000000000066e-01,3.724000000000000088e-01,3.786499999999999866e-01,3.830250000000000044e-01,3.436500000000000110e-01
-3.148000000000000242e-01,-2.998000000000000109e-01,-2.847999999999999976e-01,-2.597999999999999754e-01,-2.647999999999999798e-01,-2.547999999999999710e-01,-2.447999999999999621e-01,-2.422999999999999599e-01,-2.397999999999999576e-01,-2.335499999999999521e-01,-2.291749999999999343e-01,-2.597999999999999754e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.199000000000000177e-01,3.299000000000000266e-01,3.399000000000000354e-01,3.549000000000000488e-01,3.799000000000000710e-01,3.749000000000000665e-01,3.699000000000000621e-01,3.799000000000000710e-01,3.824000000000000732e-01,3.299000000000000266e-01
-3.148000000000000242e-01,-2.998000000000000109e-01,-2.847999999999999976e-01,-2.597999999999999754e-01,-2.147999999999999632e-01,-2.297999999999999488e-01,-2.147999999999999354e-01,-2.147999999999999354e-01,-2.147999999999999354e-01,-2.197999999999999399e-01,-2.347999999999999254e-01,-2.597999999999999754e-01
3.199000000000000177e-01,3.349000000000000310e-01,3.499000000000000443e-01,3.749000000000000665e-01,4.199000000000000510e-01,5.049000000000000155e-01,4.699000000000000399e-01,4.349000000000000643e-01,3.599000000000000532e-01,4.049000000000000377e-01,3.899000000000000243e-01,3.749000000000000665e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.148000000000000242e-01,-3.048000000000000154e-01,-2.948000000000000065e-01,-2.797999999999999932e-01,-2.547999999999999710e-01,-2.597999999999999754e-01,-2.647999999999999798e-01,-2.797999999999999932e-01,-3.147999999999999687e-01,-3.048000000000000154e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.199000000000000177e-01,3.299000000000000266e-01,3.399000000000000354e-01,3.549000000000000488e-01,3.799000000000000710e-01,3.749000000000000665e-01,3.699000000000000621e-01,3.799000000000000710e-01,3.824000000000000732e-01,3.299000000000000266e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.023000000000000131e-01,-2.948000000000000065e-01,-2.847999999999999976e-01,-2.822999999999999954e-01,-2.760500000000000176e-01,-2.716749999999999998e-01,-2.672999999999999821e-01,-2.635499999999999510e-01,-2.610499999999999488e-01,-2.948000000000000065e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.324000000000000288e-01,3.399000000000000354e-01,3.499000000000000443e-01,3.649000000000000576e-01,3.899000000000000798e-01,3.849000000000000754e-01,3.799000000000000710e-01,3.649000000000000576e-01,3.299000000000000821e-01,3.399000000000000354e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.023000000000000131e-01,-2.948000000000000065e-01,-2.910499999999999754e-01,-2.872999999999999443e-01,-2.816749999999999532e-01,-2.769874999999999421e-01,-2.722999999999999310e-01,-2.671437499999999021e-01,-2.622218749999998821e-01,-2.948000000000000065e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.324000000000000288e-01,3.399000000000000354e-01,3.499000000000000443e-01,3.649000000000000576e-01,3.899000000000000798e-01,3.849000000000000754e-01,3.799000000000000710e-01,3.899000000000000798e-01,3.924000000000000821e-01,3.399000000000000354e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.023000000000000131e-01,-2.948000000000000065e-01,-2.910499999999999754e-01,-2.854249999999999843e-01,-2.797999999999999932e-01,-2.751124999999999821e-01,-2.704249999999999710e-01,-2.660499999999999532e-01,-2.622999999999999221e-01,-2.948000000000000065e-01
3.199000000000000177e-01,3.349000000000000310e-01,3.499000000000000443e-01,3.749000000000000665e-01,4.199000000000000510e-01,4.049000000000000377e-01,4.199000000000000510e-01,4.349000000000000643e-01,4.349000000000000643e-01,4.424000000000000710e-01,4.461500000000001021e-01,3.749000000000000665e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.148000000000000242e-01,-3.048000000000000154e-01,-2.948000000000000065e-01,-2.923000000000000043e-01,-2.860500000000000265e-01,-2.816750000000000087e-01,-2.772999999999999909e-01,-2.735499999999999599e-01,-2.710499999999999576e-01,-3.048000000000000154e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.199000000000000177e-01,3.299000000000000266e-01,3.399000000000000354e-01,3.549000000000000488e-01,3.799000000000000710e-01,3.749000000000000665e-01,3.699000000000000621e-01,3.799000000000000710e-01,3.824000000000000732e-01,3.299000000000000266e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.148000000000000242e-01,-3.048000000000000154e-01,-3.023000000000000131e-01,-2.998000000000000109e-01,-2.935500000000000331e-01,-2.891750000000000154e-01,-2.847999999999999976e-01,-2.810499999999999665e-01,-2.785499999999999643e-01,-3.048000000000000154e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.324000000000000288e-01,3.399000000000000354e-01,3.499000000000000443e-01,3.649000000000000576e-01,3.899000000000000798e-01,3.849000000000000754e-01,3.799000000000000710e-01,3.899000000000000798e-01,3.924000000000000821e-01,3.399000000000000354e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.023000000000000131e-01,-2.948000000000000065e-01,-2.910499999999999754e-01,-2.854249999999999843e-01,-2.797999999999999932e-01,-2.735500000000000154e-01,-2.691749999999999976e-01,-2.638624999999999998e-01,-2.585500000000000020e-01,-2.948000000000000065e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.324000000000000288e-01,3.399000000000000354e-01,3.499000000000000443e-01,3.649000000000000576e-01,3.899000000000000798e-01,3.849000000000000754e-01,3.799000000000000710e-01,3.899000000000000798e-01,3.924000000000000821e-01,3.399000000000000354e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.148000000000000242e-01,-3.048000000000000154e-01,-2.948000000000000065e-01,-2.923000000000000043e-01,-2.860500000000000265e-01,-2.816750000000000087e-01,-2.772999999999999909e-01,-2.735499999999999599e-01,-2.679249999999999687e-01,-3.048000000000000154e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.199000000000000177e-01,3.299000000000000266e-01,3.399000000000000354e-01,3.549000000000000488e-01,3.799000000000000710e-01,3.749000000000000665e-01,3.699000000000000621e-01,3.799000000000000710e-01,3.824000000000000732e-01,3.299000000000000266e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.023000000000000131e-01,-2.948000000000000065e-01,-2.910499999999999754e-01,-2.872999999999999443e-01,-2.816749999999999532e-01,-2.769874999999999421e-01,-2.722999999999999310e-01,-2.671437499999999021e-01,-2.622218749999998821e-01,-2.948000000000000065e-01
2.722399999999999931e+00,2.727399999999999824e+00,2.722399999999999931e+00,2.732399999999999718e+00,2.734899999999999665e+00,2.741149999999999753e+00,2.747399999999999842e+00,2.751774999999999860e+00,2.756149999999999878e+00,2.761462499999999931e+00,2.766306249999999967e+00,2.732399999999999718e+00
2.171699999999999964e+00,2.176699999999999857e+00,2.171699999999999964e+00,2.181699999999999751e+00,2.191699999999999537e+00,2.206699999999999218e+00,2.231699999999999129e+00,2.226699999999999235e+00,2.221699999999999342e+00,2.231699999999999129e+00,2.234199999999999076e+00,2.181699999999999751e+00
9.313000000000000167e-01,9.363000000000000211e-01,9.437999999999999723e-01,9.512999999999999234e-01,9.612999999999999323e-01,9.637999999999999901e-01,9.700499999999999678e-01,9.744249999999999856e-01,9.797375000000000389e-01,9.850500000000000922e-01,9.898937500000001277e-01,9.512999999999999234e-01
4.741000000000000214e-01,4.891000000000000347e-01,4.916000000000000369e-01,4.978500000000000147e-01,5.022250000000000325e-01,5.075375000000000858e-01,5.128500000000001391e-01,5.176937500000001746e-01,5.225375000000002101e-01,5.272250000000001657e-01,5.316000000000001835e-01,4.978500000000000147e-01
-3.131099999999999994e+00,-3.126100000000000101e+00,-3.131099999999999994e+00,-3.121100000000000207e+00,-3.111100000000000421e+00,-3.108600000000000474e+00,-3.102350000000000385e+00,-3.097975000000000367e+00,-3.093600000000000350e+00,-3.088287500000000296e+00,-3.083443750000000261e+00,-3.121100000000000207e+00
-3.506200000000000205e+00,-3.491200000000000525e+00,-3.476200000000000845e+00,-3.451200000000000934e+00,-3.406200000000001005e+00,-3.421200000000001129e+00,-3.406200000000001449e+00,-3.406200000000001449e+00,-3.398700000000001609e+00,-3.394950000000001911e+00,-3.391200000000002213e+00,-3.451200000000000934e+00
-1.529500000000000082e+00,-1.524500000000000188e+00,-1.517000000000000348e+00,-1.509500000000000508e+00,-1.505750000000000588e+00,-1.500125000000000597e+00,-1.494500000000000606e+00,-1.489812500000000650e+00,-1.485125000000000695e+00,-1.480750000000000899e+00,-1.477000000000000979e+00,-1.509500000000000508e+00
-1.933899999999999952e+00,-1.928900000000000059e+00,-1.921400000000000219e+00,-1.913900000000000379e+00,-1.903900000000000592e+00,-1.901400000000000645e+00,-1.895150000000000778e+00,-1.888900000000000912e+00,-1.884525000000001116e+00,-1.880150000000001320e+00,-1.876400000000001400e+00,-1.913900000000000379e+00
2.078300000000000036e+00,2.093299999999999716e+00,2.095799999999999663e+00,2.102049999999999752e+00,2.108299999999999841e+00,2.112674999999999859e+00,2.117987499999999912e+00,2.122831249999999947e+00,2.127674999999999983e+00,2.132753124999999805e+00,2.137714062499999734e+00,2.102049999999999752e+00
1.566500000000000004e+00,1.571499999999999897e+00,1.578999999999999737e+00,1.586499999999999577e+00,1.596499999999999364e+00,1.598999999999999311e+00,1.605249999999999178e+00,1.609624999999998973e+00,1.613999999999998769e+00,1.619312499999998600e+00,1.624156249999998414e+00,1.586499999999999577e+00
1.596300000000000052e+00,1.601299999999999946e+00,1.596299999999999830e+00,1.606299999999999617e+00,1.616299999999999404e+00,1.631299999999999306e+00,1.656299999999999217e+00,1.651299999999999102e+00,1.646299999999998986e+00,1.631299999999998862e+00,1.596299999999998720e+00,1.606299999999999617e+00
1.011200000000000099e+00,1.026199999999999779e+00,1.028699999999999726e+00,1.034949999999999593e+00,1.041199999999999459e+00,1.048699999999999299e+00,1.058699999999999086e+00,1.061199999999999033e+00,1.063699999999998980e+00,1.063699999999998980e+00,1.058699999999998864e+00,1.034949999999999593e+00
3.199000000000000177e-01,3.349000000000000310e-01,3.374000000000000332e-01,3.436500000000000110e-01,3.480250000000000288e-01,3.524000000000000465e-01,3.577125000000000443e-01,3.625562500000000243e-01,3.674000000000000044e-01,3.724781249999999932e-01,3.774390624999999777e-01,3.436500000000000110e-01
-3.148000000000000242e-01,-2.998000000000000109e-01,-2.973000000000000087e-01,-2.910500000000000309e-01,-2.848000000000000531e-01,-2.804250000000000353e-01,-2.751125000000000376e-01,-2.702687500000000576e-01,-2.654250000000000775e-01,-2.607375000000000664e-01,-2.563625000000000487e-01,-2.910500000000000309e-01
3.199000000000000177e-01,3.349000000000000310e-01,3.499000000000000443e-01,3.749000000000000665e-01,4.199000000000000510e-01,4.049000000000000377e-01,4.199000000000000510e-01,4.199000000000000510e-01,4.199000000000000510e-01,4.274000000000000576e-01,4.311500000000000887e-01,3.749000000000000665e-01
-3.148000000000000242e-01,-2.998000000000000109e-01,-2.847999999999999976e-01,-2.597999999999999754e-01,-2.147999999999999632e-01,-2.297999999999999488e-01,-2.147999999999999354e-01,-2.147999999999999354e-01,-2.147999999999999354e-01,-2.072999999999999288e-01,-2.035499999999999254e-01,-2.597999999999999754e-01
3.199000000000000177e-01,3.249000000000000221e-01,3.199000000000000177e-01,3.299000000000000266e-01,3.399000000000000354e-01,3.424000000000000377e-01,3.486500000000000155e-01,3.530250000000000332e-01,3.574000000000000510e-01,3.611500000000000821e-01,3.636500000000000843e-01,3.299000000000000266e-01
-3.148000000000000242e-01,-3.098000000000000198e-01,-3.023000000000000131e-01,-2.948000000000000065e-01,-2.847999999999999976e-01,-2.822999999999999954e-01,-2.797999999999999932e-01,-2.797999999999999932e-01,-2.847999999999999976e-01,-2.998000000000000109e-01,-3.347999999999999865e-01,-2.948000000000000065e-01
