position,,,,,,,Mic_07,Mic_08,Mic_09,Mic_10,Mic_11,Mic_12,Mic_13,Mic_14,Mic_15,Mic_16,Mic_17,Mic_18,Mic_19,Mic_20,Mic_21,Mic_22,Mic_23,Mic_24,Mic_25,Mic_26,Mic_27,Mic_28,Mic_29,Mic_30,Mic_31,Mic_32,Mic_33,Mic_34,Mic_35,Mic_36,Mic_37,Mic_38,Mic_39,Mic_40,Mic_41,Mic_42,Mic_43,Mic_44,Mic_45,Mic_46,Mic_47,Mic_48
749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.773648,3.77487,1.594303,1.605296,-4.351399,-4.359152,-2.663964,-2.677201,2.753495,2.769621,2.483313,2.487525,0,0,0,0,0,0,0,0,0,0
752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.592338,3.593019,1.843051,1.855495,-4.016912,-4.025971,-3.060213,-3.072279,2.476386,2.491591,2.804069,2.80893,0,0,0,0,0,0,0,0,0,0
756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246287,3.246411,2.138339,2.153099,-3.56267,-3.573772,-3.541679,-3.551242,2.164319,2.178368,3.218951,3.224725,0,0,0,0,0,0,0,0,0,0
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.828947,2.82864,2.454336,2.471392,-3.08284,-3.09713,-3.998417,-4.005323,1.872374,1.884819,3.563714,3.570272,0,0,0,0,0,0,0,0,0,0
764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35949,2.359071,2.779869,2.799773,-2.588342,-2.605985,-4.418733,-4.422666,1.596739,1.607339,3.836496,3.843676,0,0,0,0,0,0,0,0,0,0
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.012629,2.012145,3.058041,3.079923,-2.18716,-2.207166,-4.718209,-4.719702,1.357698,1.366754,3.964884,3.972813,0,0,0,0,0,0,0,0,0,0
771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.510704,1.510237,3.367202,3.391462,-1.691028,-1.714249,-5.044321,-5.042886,1.095157,1.102286,4.120063,4.128805,0,0,0,0,0,0,0,0,0,0
775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025431,1.025119,3.649586,3.675904,-1.209848,-1.235575,-5.303403,-5.299275,0.83188,0.83713,4.215168,4.224745,0,0,0,0,0,0,0,0,0,0
779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581358,0.581164,3.891267,3.919063,-0.75466,-0.781857,-5.484209,-5.478177,0.562466,0.565938,4.255628,4.2661,0,0,0,0,0,0,0,0,0,0
782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31191,0.312576,4.071582,4.100748,-0.404136,-0.431649,-5.568104,-5.561464,0.314149,0.316547,4.218567,4.229552,0,0,0,0,0,0,0,0,0,0
786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2106,4.239288,-0.021309,-0.04758,-5.587138,-5.580027,0.022788,0.023228,4.179595,4.191978,0,0,0,0,0,0,0,0,0,0
790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.248552,4.276415,0.269444,0.246499,-5.566973,-5.560647,-0.363488,-0.364403,4.043206,4.056951,0.311814,0.313211,0,0,0,0,0,0,0,0
794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.242203,4.268562,0.547643,0.529525,-5.452779,-5.448148,-0.798069,-0.800216,3.845634,3.860725,0.708597,0.711727,0,0,0,0,0,0,0,0
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.238548,4.264041,0.790462,0.777142,-5.301602,-5.298438,-1.179612,-1.182592,3.630272,3.64654,1.024304,1.029154,0,0,0,0,0,0,0,0
801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13791,4.160837,1.058004,1.050944,-5.04359,-5.042366,-1.66808,-1.671666,3.355246,3.373091,1.509019,1.515511,0,0,0,0,0,0,0,0
805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.976383,3.99659,1.3265,1.325621,-4.718446,-4.719264,-2.172158,-2.176072,3.05378,3.072863,2.010067,2.017941,0,0,0,0,0,0,0,0
809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.750164,3.76752,1.600817,1.605715,-4.337888,-4.340097,-2.679988,-2.684107,2.73851,2.758898,2.502423,2.511728,0,0,0,0,0,0,0,0
812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.564597,3.579864,1.852162,1.860623,-4.003608,-4.006355,-3.080411,-3.084672,2.463606,2.484707,2.824842,2.834677,0,0,0,0,0,0,0,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21539,3.228026,2.150989,2.162709,-3.551196,-3.553694,-3.565572,-3.569653,2.15383,2.17589,3.241099,3.250937,0,0,0,0,0,0,0,0
820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.797758,2.807833,2.469397,2.482123,-3.075105,-3.076289,-4.023045,-4.027013,1.862909,1.88542,3.585767,3.594646,0,0,0,0,0,0,0,0
824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.330669,2.338512,2.796632,2.808665,-2.585679,-2.584321,-4.441516,-4.445124,1.58717,1.609818,3.857363,3.86459,0,0,0,0,0,0,0,0
827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98708,1.993442,3.075623,3.08632,-2.189189,-2.185311,-4.738666,-4.74186,1.347788,1.370325,3.984724,3.990412,0,0,0,0,0,0,0,0
831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.490357,1.494894,3.384577,3.392735,-1.699422,-1.691859,-5.059955,-5.062446,1.084166,1.106212,4.137849,4.141189,0,0,0,0,0,0,0,0
835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011092,1.014023,3.665689,3.670832,-1.224324,-1.213068,-5.313085,-5.314875,0.819619,0.840633,4.230904,4.231764,0,0,0,0,0,0,0,0
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572992,0.574594,3.904991,3.907258,-0.774373,-0.759535,-5.48767,-5.488577,0.548765,0.56822,4.269438,4.268048,0,0,0,0,0,0,0,0
842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307931,0.308792,4.08325,4.083786,-0.427125,-0.409842,-5.56703,-5.567258,0.299508,0.317475,4.231062,4.228191,0,0,0,0,0,0,0,0
846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.217102,4.21614,-0.046265,-0.026628,-5.580558,-5.579877,0.006588,0.021993,4.191559,4.187261,0,0,0,0,0,0,0,0
850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.250338,4.24931,0.245761,0.266788,-5.556136,-5.554696,-0.381981,-0.369632,4.054376,4.049416,0.31466,0.317093,0,0,0,0,0,0
854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.237552,4.239458,0.523837,0.54817,-5.439582,-5.432232,-0.813483,-0.810948,3.855435,3.84784,0.716988,0.716266,0,0,0,0,0,0
857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.230361,4.231873,0.772704,0.794562,-5.286152,-5.283268,-1.201578,-1.195241,3.641114,3.636502,1.033543,1.041498,0,0,0,0,0,0
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.123394,4.127262,1.044687,1.066188,-5.026124,-5.022698,-1.692189,-1.68939,3.366409,3.362646,1.522086,1.533593,0,0,0,0,0,0
865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9563,3.962606,1.317553,1.338193,-4.699617,-4.695828,-2.197693,-2.199025,3.064953,3.062352,2.026682,2.041547,0,0,0,0,0,0
869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.725692,3.73438,1.595834,1.615667,-4.317792,-4.314892,-2.706578,-2.710363,2.749951,2.748221,2.521853,2.539841,0,0,0,0,0,0
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.537726,3.547905,1.84935,1.86868,-3.982801,-3.980365,-3.107303,-3.112883,2.475079,2.474197,2.845881,2.865709,0,0,0,0,0,0
876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.187312,3.198657,2.149301,2.168113,-3.52856,-3.527536,-3.592406,-3.599456,2.16496,2.165139,3.263161,3.28486,0,0,0,0,0,0
880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.770573,2.781996,2.466792,2.485285,-3.0501,-3.051414,-4.048723,-4.05653,1.873416,1.874272,3.607432,3.629962,0,0,0,0,0,0
884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.306203,2.316809,2.791285,2.809804,-2.557984,-2.562033,-4.465218,-4.472813,1.596875,1.598202,3.877424,3.899928,0,0,0,0,0,0
887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.965499,1.975092,3.067487,3.086239,-2.159454,-2.165618,-4.760394,-4.767502,1.356778,1.358241,4.002818,4.02473,0,0,0,0,0,0
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.473301,1.480965,3.372206,3.391172,-1.667439,-1.67643,-5.078562,-5.084516,1.092573,1.09413,4.152935,4.17364,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999088,1.0046,3.649552,3.668534,-1.190865,-1.202548,-5.328394,-5.333115,0.827707,0.829014,4.242418,4.261535,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565993,0.569277,3.886155,3.904971,-0.740599,-0.754415,-5.499626,-5.503188,0.557035,0.557843,4.277331,4.294529,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304226,0.305965,4.063323,4.081853,-0.394253,-0.40896,-5.576458,-5.57948,0.308119,0.308302,4.236003,4.251579,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19821,4.215875,-0.015994,-0.031086,-5.587025,-5.589617,0.016312,0.015534,4.192879,4.206474,0,0,0,0,0,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.235756,4.252178,0.27188,0.257813,-5.560342,-5.562874,-0.370865,-0.372621,4.052259,4.063945,0.315832,0.315923,0,0,0,0
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.229916,4.244799,0.547264,0.535661,-5.441283,-5.444206,-0.805754,-0.8086,3.851351,3.861295,0.717115,0.717361,0,0,0,0
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.227755,4.241359,0.788285,0.779377,-5.2881,-5.291628,-1.18713,-1.190864,3.634232,3.642917,1.036204,1.036565,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.128953,4.140643,1.053818,1.049012,-5.028425,-5.033104,-1.67567,-1.680636,3.358291,3.365561,1.524972,1.525556,0,0,0,0
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.970111,3.979858,1.321184,1.321086,-4.703774,-4.709618,-2.179519,-2.185513,3.057005,3.063058,2.028558,2.029524,0,0,0,0
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.746505,3.75433,1.595612,1.600298,-4.324931,-4.332511,-2.686799,-2.693843,2.743513,2.748844,2.521753,2.523136,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.562795,3.569383,1.847775,1.856392,-3.993051,-4.001765,-3.086914,-3.094411,2.471098,2.476014,2.842941,2.844697,0,0,0,0
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.215691,3.220746,2.149146,2.162377,-3.544878,-3.555006,-3.571375,-3.579418,2.166176,2.170989,3.254743,3.257178,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.799383,2.803084,2.471881,2.489078,-3.073954,-3.086,-4.027814,-4.036623,1.882036,1.886967,3.591589,3.594568,0,0,0,0
944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.332731,2.335368,2.80478,2.824822,-2.590042,-2.603781,-4.445192,-4.454147,1.614188,1.6195,3.852047,3.856126,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989424,1.991235,3.088691,3.110651,-2.19789,-2.212846,-4.741476,-4.750518,1.381137,1.386849,3.969862,3.974836,0,0,0,0
951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49253,1.493859,3.404935,3.428564,-1.714135,-1.730506,-5.061942,-5.071043,1.126272,1.132675,4.110518,4.116471,0,0,0,0
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012636,1.013478,3.693271,3.717582,-1.244498,-1.262126,-5.314051,-5.32304,0.869649,0.876858,4.191098,4.198265,0,0,0,0
959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573982,0.574397,3.939682,3.96374,-0.799399,-0.817881,-5.488021,-5.496914,0.605426,0.613349,4.218992,4.227392,0,0,0,0
962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308449,0.30869,4.12267,4.145994,-0.454979,-0.47382,-5.566935,-5.575847,0.359763,0.367989,4.174051,4.183381,0,0,0,0
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.262069,4.28329,-0.076575,-0.095599,-5.580246,-5.588873,0.069207,0.077917,4.129173,4.139826,0,0,0,0
970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299314,4.317323,0.214372,0.195922,-5.556289,-5.564536,-0.319863,-0.311036,3.991102,4.003147,0.314244,0.31354,0,0
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.289851,4.30385,0.496595,0.479063,-5.440379,-5.447817,-0.759658,-0.750691,3.796147,3.809221,0.713471,0.712328,0,0
977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.282752,4.293851,0.743696,0.727966,-5.28818,-5.295343,-1.146636,-1.137842,3.584741,3.599676,1.031281,1.028986,0,0
981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.175837,4.182934,1.019234,1.005701,-5.030605,-5.036727,-1.643944,-1.635901,3.31839,3.334059,1.518181,1.515145,0,0
985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.007598,4.010547,1.297017,1.286074,-4.707362,-4.712549,-2.157428,-2.150143,3.027107,3.043689,2.020245,2.016573,0,0
989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.774616,3.773833,1.581949,1.573861,-4.329941,-4.334205,-2.674776,-2.668583,2.723415,2.74056,2.512673,2.508666,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.583976,3.581016,1.841224,1.835472,-3.998702,-4.002085,-3.081694,-3.076484,2.457525,2.474859,2.833862,2.829806,0,0
996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.229158,3.223911,2.150217,2.147831,-3.550969,-3.553025,-3.574493,-3.570514,2.159576,2.17674,3.246647,3.243084,0,0
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807175,2.800746,2.477824,2.478883,-3.080284,-3.0811,-4.037736,-4.035289,1.87959,1.895978,3.585656,3.583212,0,0
1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.337031,2.330332,2.812634,2.817042,-2.596263,-2.595646,-4.459934,-4.459053,1.613253,1.628484,3.850355,3.849387,0,0
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.990059,1.987369,3.095557,3.102771,-2.203611,-2.199427,-4.758097,-4.761011,1.379948,1.393857,3.972218,3.972853,0,0
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.493522,1.488401,3.408481,3.418523,-1.716639,-1.713315,-5.080205,-5.082079,1.120908,1.133782,4.118333,4.121616,0,0
1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.013273,1.009435,3.689579,3.703193,-1.242477,-1.238341,-5.332283,-5.334808,0.858338,0.868997,4.20653,4.211449,0,0
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574704,0.572354,3.925493,3.941949,-0.790658,-0.785789,-5.504521,-5.507793,0.585588,0.594266,4.243062,4.250357,0,0
1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308984,0.307691,4.097982,4.116123,-0.439132,-0.43438,-5.580835,-5.584366,0.331736,0.33925,4.205178,4.214508,0,0
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219815,4.240181,-0.04964,-0.044598,-5.588876,-5.59228,0.028543,0.034037,4.170726,4.181953,0,0
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.236487,4.258276,0.25586,0.260136,-5.558902,-5.561896,-0.37732,-0.373477,4.041653,4.054761,0.322448,0.321963
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.206244,4.22904,0.552071,0.555278,-5.436397,-5.438384,-0.833458,-0.830978,3.854306,3.869042,0.731231,0.730137
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.186557,4.209765,0.808529,0.81082,-5.281082,-5.282064,-1.229713,-1.228176,3.646719,3.662456,1.055142,1.053573
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.069501,4.092705,1.091076,1.091846,-5.019717,-5.019525,-1.732895,-1.732652,3.380651,3.397238,1.547586,1.545366
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.903061,3.925732,1.367504,1.366815,-4.696174,-4.694775,-2.241221,-2.242247,3.083544,3.100603,2.05045,2.04752
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.687742,3.709591,1.639208,1.637237,-4.322606,-4.320073,-2.738126,-2.740379,2.766352,2.783505,2.53649,2.533191
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.524022,3.544936,1.879202,1.876637,-3.998318,-3.995041,-3.117968,-3.121069,2.484701,2.50162,2.847542,2.844205
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225258,3.244634,2.146598,2.143851,-3.566043,-3.562068,-3.554286,-3.558392,2.157353,2.173668,3.238309,3.234935
1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.882846,2.900317,2.413962,2.411751,-3.118759,-3.114414,-3.938827,-3.943831,1.839503,1.854778,3.546406,3.543472
1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.501014,2.516265,2.68,2.679121,-2.66132,-2.656869,-4.273915,-4.279515,1.533998,1.547908,3.779092,3.777037
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.216229,2.229726,2.9136,2.913979,-2.286802,-2.282609,-4.512233,-4.518553,1.275151,1.287736,3.88208,3.880696
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.777374,1.788386,3.173763,3.176758,-1.817573,-1.813916,-4.775508,-4.782238,0.992537,1.003314,4.015044,4.014923
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.315119,1.323165,3.431867,3.437434,-1.345204,-1.34203,-5.009622,-5.016772,0.721435,0.730283,4.108585,4.110047
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83632,0.841398,3.688618,3.697253,-0.870924,-0.868386,-5.223098,-5.230617,0.460017,0.466748,4.175351,4.178394
1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491576,0.494566,3.914392,3.925627,-0.48215,-0.479962,-5.37982,-5.387206,0.230483,0.235746,4.178776,4.183287
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.172719,4.187338,-0.003095,-0.001653,-5.573301,-5.580804,-0.021486,-0.018336,4.222046,4.22846
